gouvernorat,delegation,prix,superficie,chambres,salle_de_bains,etat,etage
ariana,La Soukra,400000.0,172,3.0,2.0,10-20 ans,
ariana,Cite Ennasr,196000.0,58,2.0,1.0,Moins d'un an,1er
ariana,Raoued,210000.0,170,3.0,1.0,Bon état,
ariana,Cite Ennasr,550000.0,146,3.0,1.0,Nouveau,
ariana,La Soukra,350742.7231173114,75,1.0,1.0,Moins d'un an,1er
ariana,Ariana Ville,430000.0,117,3.0,1.0,Nouveau,
ariana,La Soukra,115167500.0,149,3.0,3.0,Nouveau,2ème
ariana,La Soukra,619000.0,116,2.0,2.0,Moins d'un an,
ariana,La Soukra,312000.0,62,1.0,1.0,Moins d'un an,1er
ariana,La Soukra,635000.0,137,3.0,3.0,Nouveau,
ariana,La Soukra,624208.0,117,2.0,,,
ariana,La Soukra,583225.0,68,1.0,1.0,Nouveau,
ariana,La Soukra,294000.0,130,3.0,3.0,Moins d'un an,
ariana,La Soukra,520000000.0,130,3.0,2.0,10-20 ans,
ariana,La Soukra,260000.0,68,1.0,1.0,Moins d'un an,
ariana,Cite Ennasr,510000.0,125,2.0,2.0,Bon état,
ariana,El Menzah 7,776954.4947344933,79,1.0,1.0,Moins d'un an,
ariana,Raoued,265657.23319170694,64,1.0,2.0,1-5 ans,
ariana,Cite Ennasr,255000.0,75,1.0,1.0,1-5 ans,3ème
ariana,Cite Ennasr,700699.6500197754,172,4.0,1.0,10-20 ans,1er
ariana,La Soukra,1050000.0,65,1.0,1.0,Bon état,3ème
ariana,La Soukra,600000.0,163,3.0,2.0,Moins d'un an,
ariana,La Soukra,885000.0,58,1.0,1.0,Nouveau,
ariana,La Soukra,378000.0,96,2.0,1.0,10-20 ans,4ème
ariana,La Soukra,430000.0,118,2.0,2.0,Moins d'un an,
ariana,Cite Ennasr,343000.0,177,4.0,2.0,10-20 ans,3ème
ariana,Raoued,239400.0,114,2.0,1.0,5-10 ans,2ème
ariana,Cite Ennasr,1065000.0,145,3.0,2.0,10-20 ans,1er
ariana,La Soukra,230000.0,188,3.0,2.0,Nouveau,
ariana,La Soukra,630000.0,78,1.0,1.0,Nouveau,
ariana,La Soukra,350000.0,50,1.0,1.0,Nouveau,
ariana,La Soukra,495000.0,88,1.0,1.0,1-5 ans,2ème
ariana,Ariana Ville,580000.0,120,3.0,1.0,Bon état,
ariana,La Soukra,650000.0,167,3.0,1.0,5-10 ans,2ème
ariana,La Soukra,180000.0,125,2.0,1.0,Nouveau,
ariana,Cite Ennasr,142000.0,145,3.0,2.0,Bon état,
ariana,Ariana Ville,161650.0,99,2.0,1.0,5-10 ans,2ème
ariana,Cite Ennasr,448835.00680885924,168,3.0,2.0,Bon état,
ariana,La Soukra,511049.0978154541,90,2.0,1.0,Nouveau,
ariana,La Soukra,237583.63187375205,107,2.0,1.0,Nouveau,1er
ariana,La Soukra,288000.0,174,3.0,2.0,Moins d'un an,
ariana,La Soukra,298000.0,110,2.0,1.0,Moins d'un an,3ème
ariana,La Soukra,180000.0,127,2.0,2.0,Nouveau,4ème
ariana,El Menzah 7,491711.2786483512,100,2.0,1.0,À rénover,
ariana,Cite El Ghazela,313000.0,90,2.0,1.0,Nouveau,
ariana,La Soukra,299000.0,146,,,,
ariana,La Soukra,310000.0,107,2.0,1.0,Nouveau,2ème
ariana,El Menzah 7,250000.0,167,3.0,1.0,Nouveau,
ariana,La Soukra,638000.0,112,2.0,1.0,Moins d'un an,2ème
ariana,Cite Ennasr,410000.0,248,4.0,3.0,5-10 ans,
ariana,El Menzah 7,826429.7980984014,120,2.0,1.0,1-5 ans,3ème
ariana,La Soukra,420696.262895452,230,,,,
ariana,Cite Ennasr,200000.0,174,3.0,2.0,Moins d'un an,2ème
ariana,El Menzah 7,335000.0,124,2.0,1.0,Moins d'un an,1er
ariana,La Soukra,380000.0,67,1.0,1.0,Nouveau,
ariana,La Soukra,335000.0,200,3.0,2.0,10-20 ans,1er
ariana,La Soukra,220000.0,60,1.0,1.0,Moins d'un an,1er
ariana,La Soukra,444319.22327943787,155,3.0,1.0,Nouveau,
ariana,Cite Ennasr,366225.53755967435,220,4.0,3.0,Bon état,
ariana,Ariana Ville,755000.0,73,1.0,1.0,5-10 ans,3ème
ariana,La Soukra,426000.0,100,2.0,1.0,Moins d'un an,2ème
ariana,El Menzah 7,341560.4912095153,206,4.0,3.0,Bon état,
ariana,Cite Ennasr,209394.03608227562,300,3.0,3.0,Moins d'un an,
ariana,La Soukra,350000.0,214,3.0,2.0,Bon état,
ariana,La Soukra,340000.0,185,3.0,3.0,Moins d'un an,
ariana,La Soukra,395000.0,78,2.0,1.0,Moins d'un an,
ariana,Cite Ennasr,452317.358829421,180,3.0,3.0,5-10 ans,7ème
ariana,Aouina,968000.0,91,2.0,1.0,Nouveau,
ariana,La Soukra,385000.0,56,2.0,1.0,Nouveau,
ariana,La Soukra,598000.0,155,3.0,3.0,Nouveau,2ème
ariana,La Soukra,480000.0,95,,,,
ariana,La Soukra,1410000.0,228,3.0,2.0,Nouveau,
ariana,La Soukra,410000.0,150,,,,
ariana,La Soukra,550000.0,163,3.0,2.0,Nouveau,
ariana,La Soukra,295000.0,149,3.0,2.0,Nouveau,2ème
ariana,La Soukra,575000.0,210,4.0,2.0,Bon état,
ariana,La Soukra,600000.0,80,2.0,2.0,Nouveau,
ariana,La Soukra,676000.0,56,1.0,1.0,Nouveau,
ariana,Ariana Ville,230000.0,64,1.0,1.0,Nouveau,
ariana,El Menzah 7,315000.0,132,3.0,2.0,Nouveau,
ariana,La Soukra,160000.0,148,3.0,3.0,Nouveau,
ariana,La Soukra,429000.0,61,1.0,1.0,Moins d'un an,
ariana,Aouina,330000.0,93,2.0,1.0,Bon état,
ariana,Aouina,970000.0,142,2.0,1.0,Bon état,
ariana,Aouina,872678.211492696,70,1.0,1.0,Nouveau,
ariana,Raoued,468000.0,164,4.0,3.0,Moins d'un an,
ariana,Aouina,770000.0,139,3.0,2.0,Bon état,
ariana,Aouina,244000.0,100,2.0,2.0,Bon état,
ariana,La Soukra,330000.0,122,,,,
ariana,La Soukra,200000.0,91,,,,
ariana,La Soukra,440000.0,168,3.0,2.0,Nouveau,
ariana,Cite Ennasr,210000.0,163,3.0,3.0,5-10 ans,2ème
ariana,Ariana Ville,250000.0,230,3.0,3.0,1-5 ans,3ème
ariana,La Soukra,275000.0,148,4.0,4.0,Bon état,
ariana,La Soukra,520000.0,77,1.0,1.0,Moins d'un an,
ariana,La Soukra,415000.0,120,2.0,2.0,5-10 ans,2ème
ariana,Cite El Ghazela,448000.0,148,2.0,1.0,Nouveau,
ariana,Raoued,520000.0,68,1.0,1.0,Nouveau,
ariana,La Soukra,600000.0,116,,,,
ariana,Ariana Ville,510758.0,110,3.0,2.0,Bon état,
ariana,La Soukra,1200000.0,122,2.0,2.0,Nouveau,
ariana,La Soukra,850000.0,126,3.0,3.0,Moins d'un an,5ème
ariana,La Soukra,400000.0,133,3.0,2.0,Moins d'un an,
ariana,Cite El Ghazela,175000.0,142,3.0,2.0,Moins d'un an,
ariana,La Soukra,437000.0,126,2.0,3.0,Moins d'un an,
ariana,El Menzah 7,510000.0,52,1.0,1.0,Nouveau,
ariana,Cite Ennasr,335000.0,109,2.0,2.0,Nouveau,
ariana,Raoued,400000.0,136,3.0,1.0,1-5 ans,1er
ariana,Cite Ennasr,457898.8163368332,167,4.0,2.0,Bon état,
ariana,La Soukra,125000.0,124,2.0,2.0,Nouveau,1er
ariana,La Soukra,475000.0,181,2.0,1.0,Moins d'un an,
ariana,Cite Ennasr,400849.2488061754,139,3.0,2.0,Bon état,
ariana,Cite Ennasr,398318.1658996149,194,3.0,2.0,1-5 ans,7ème
ariana,Cite Ennasr,531880.8236819671,212,3.0,2.0,5-10 ans,8ème
ariana,La Soukra,258618.75270756878,300,4.0,3.0,1-5 ans,
ariana,El Menzah 7,95000.0,125,2.0,1.0,5-10 ans,
ariana,Cite Ennasr,344843.47797549964,114,2.0,1.0,Bon état,
ariana,La Soukra,710000.0,57,1.0,1.0,Nouveau,
ariana,Cite Ennasr,379926.0298420853,196,3.0,2.0,1-5 ans,3ème
ariana,La Soukra,437500.0,280,2.0,1.0,1-5 ans,1er
ariana,Cite Ennasr,253000.0,155,3.0,2.0,1-5 ans,
ariana,La Soukra,730000.0,110,1.0,,Bon état,
ariana,La Soukra,288600.0,84,1.0,1.0,Bon état,
ariana,Ariana Ville,330000.0,107,4.0,1.0,Nouveau,
ariana,Ariana Ville,483000.0,200,3.0,3.0,10-20 ans,
ariana,Cite Ennasr,616310.0,177,4.0,2.0,10-20 ans,3ème
ariana,La Soukra,358958.915975559,292,3.0,3.0,Moins d'un an,
ariana,Cite Ennasr,211497.8988597422,210,3.0,1.0,Nouveau,
ariana,El Menzah 7,623929.8163631374,175,3.0,3.0,1-5 ans,1er
ariana,Ariana Ville,380000.0,222,5.0,1.0,Nouveau,
ariana,El Menzah 7,380000.0,90,2.0,1.0,Bon état,
ariana,La Soukra,338000.0,120,2.0,1.0,Bon état,2ème
ariana,Ariana Ville,810053.2734692693,69,1.0,1.0,Bon état,4ème
ariana,La Soukra,360000.0,114,2.0,1.0,5-10 ans,
ariana,Cite Ennasr,560000.0,62,1.0,1.0,Bon état,2ème
ariana,Cite Ennasr,500000.0,115,3.0,2.0,Bon état,
ariana,Cite El Ghazela,398000.0,114,3.0,1.0,1-5 ans,5ème
ariana,El Menzah 7,448000.0,200,4.0,2.0,1-5 ans,1er
ariana,Cite Ennasr,325000.0,125,3.0,2.0,10-20 ans,3ème
ariana,La Soukra,330000.0,112,2.0,2.0,Moins d'un an,2ème
ariana,La Soukra,690000.0,160,3.0,3.0,Moins d'un an,2ème
ariana,Cite Ennasr,370000.0,300,5.0,3.0,Bon état,
ariana,Cite Ennasr,190000.0,150,2.0,1.0,Nouveau,2ème
ariana,El Menzah 7,530000.0,300,6.0,2.0,À rénover,
ariana,La Soukra,440000.0,300,3.0,3.0,1-5 ans,
ariana,Cite Ennasr,120000.0,130,3.0,1.0,Nouveau,
ariana,Ariana Ville,485000.0,103,,,,
ariana,La Soukra,128000.0,125,2.0,2.0,Moins d'un an,1er
ariana,El Menzah 7,520000.0,220,4.0,2.0,Bon état,
ariana,La Soukra,520000.0,126,,,,
ariana,La Soukra,420000.0,100,2.0,2.0,Moins d'un an,1er
ariana,Cite El Ghazela,350000.0,140,3.0,2.0,Nouveau,
ariana,La Soukra,317200.0,74,1.0,1.0,Moins d'un an,
ariana,La Soukra,222000.0,157,3.0,2.0,Bon état,
ariana,La Soukra,750000.0,117,2.0,2.0,Nouveau,
ariana,Cite Ennasr,300000.0,118,2.0,1.0,5-10 ans,3ème
ariana,La Soukra,375000.0,137,2.0,2.0,Moins d'un an,
ariana,La Soukra,700000.0,62,1.0,1.0,Nouveau,
ariana,La Soukra,473900.0,56,1.0,1.0,Moins d'un an,
ariana,La Soukra,260000.0,116,2.0,3.0,Moins d'un an,
ariana,La Soukra,730000.0,279,3.0,2.0,Nouveau,
ariana,La Soukra,510000.0,118,2.0,2.0,Moins d'un an,1er
ariana,La Soukra,1039206.0005872978,110,2.0,2.0,Moins d'un an,2ème
ariana,Cite Ennasr,750000.0,59,1.0,1.0,Nouveau,
ariana,Raoued,170787.0,164,4.0,3.0,Moins d'un an,
ariana,La Soukra,1500000.0,160,4.0,2.0,Bon état,
ariana,La Soukra,250000.0,111,2.0,1.0,1-5 ans,2ème
ariana,La Soukra,245000.0,105,1.0,,Moins d'un an,2ème
ariana,La Soukra,870000.0,102,2.0,2.0,Moins d'un an,
ariana,La Soukra,235999.98448906298,148,3.0,2.0,Nouveau,
ariana,La Soukra,600000.0,124,2.0,2.0,Moins d'un an,
ariana,La Soukra,650000.0,76,1.0,1.0,Nouveau,
ariana,La Soukra,480000.0,168,3.0,3.0,Nouveau,1er
ariana,La Soukra,530000.0,200,4.0,2.0,Bon état,6ème
ariana,La Soukra,394183.62915436766,123,1.0,,Moins d'un an,2ème
ariana,La Soukra,407453.99122089584,94,2.0,1.0,Nouveau,
ariana,Ariana Ville,230000000.0,254,1.0,1.0,Moins d'un an,
ariana,Cite Ennasr,160000.0,120,3.0,2.0,Bon état,
ariana,La Soukra,245000.0,175,3.0,2.0,Nouveau,
ariana,Cite Ennasr,180000.0,158,3.0,3.0,10-20 ans,7ème
ariana,La Soukra,287000.0,116,2.0,1.0,Bon état,
ariana,La Soukra,250000.0,128,2.0,2.0,Nouveau,
ariana,La Soukra,301761.8779958363,118,3.0,1.0,20-30 ans,2ème
ariana,La Soukra,650000.0,30,3.0,,Nouveau,
ariana,Cite Ennasr,706031.3193489262,186,3.0,2.0,Bon état,6ème
ariana,La Soukra,386000.0,119,,,,
ariana,Cite Ennasr,230000.0,80,1.0,,10-20 ans,1er
ariana,La Soukra,150000.0,220,3.0,2.0,Bon état,6ème
ariana,La Soukra,260000.0,177,2.0,,20-30 ans,2ème
ariana,La Soukra,380000.0,70,3.0,1.0,Bon état,
ariana,La Soukra,269000.0,121,,,,
ariana,Ariana Ville,756500.0,90,2.0,1.0,5-10 ans,4ème
ariana,La Soukra,256000.0,200,2.0,1.0,Moins d'un an,
ariana,La Soukra,788380.5021130736,160,3.0,2.0,Bon état,
ariana,La Soukra,459000.0,162,,,,
ariana,La Soukra,120000.0,150,2.0,2.0,1-5 ans,2ème
ariana,Cite El Ghazela,185000.0,88,,,,
ariana,La Soukra,100000.0,44,1.0,1.0,Nouveau,
ariana,La Soukra,250000.0,245,,,,
ariana,La Soukra,427480.0,120,2.0,1.0,Bon état,
ariana,La Soukra,470000.0,130,,,,
ariana,La Soukra,861020.104178358,300,4.0,2.0,,
ariana,Ariana Ville,430000.0,136,,,,
ariana,La Soukra,360000.0,64,,,,
ariana,El Menzah 7,303140.7980332593,235,3.0,3.0,Bon état,
ariana,La Soukra,395000.0,161,3.0,2.0,5-10 ans,2ème
ariana,El Menzah 7,650000.0,300,1.0,2.0,Nouveau,
ariana,Cite Ennasr,600000.0,200,4.0,3.0,Bon état,
ariana,Ariana Ville,360000.0,51,,,,
ariana,La Soukra,420000.0,300,4.0,2.0,,
ariana,El Menzah 7,360000.0,135,3.0,2.0,Bon état,
ariana,La Soukra,190091.60387765526,103,2.0,1.0,1-5 ans,9ème
ariana,La Soukra,465000.0,300,2.0,2.0,1-5 ans,1er
ariana,La Soukra,158000.0,62,1.0,1.0,Nouveau,
ariana,Cite Ennasr,250430.55271074962,200,4.0,2.0,20-30 ans,1er
ariana,La Soukra,640000.0,178,3.0,1.0,Moins d'un an,
ariana,El Menzah 7,1860461.875548513,190,4.0,2.0,5-10 ans,1er
ariana,Cite Ennasr,520000.0,175,,,,
ariana,Cite Ennasr,370000.0,118,2.0,2.0,Bon état,
ariana,Ariana Ville,457000.0,134,3.0,2.0,30-50 ans,3ème
ariana,La Soukra,480000.0,116,3.0,1.0,Moins d'un an,2ème
ariana,La Soukra,400000.0,96,3.0,1.0,10-20 ans,
ariana,Cite Ennasr,770000.0,130,2.0,1.0,Bon état,
ariana,Raoued,410000.0,100,4.0,1.0,5-10 ans,3ème
ariana,La Soukra,455486.0711017248,77,1.0,1.0,Nouveau,
ariana,La Soukra,449466.16388347716,75,2.0,1.0,10-20 ans,
ariana,La Soukra,420000.0,75,3.0,1.0,10-20 ans,3ème
ariana,Cite Ennasr,330000.0,130,3.0,1.0,Bon état,
ariana,La Soukra,280000.0,280,4.0,3.0,10-20 ans,7ème
ariana,La Soukra,290000.0,76,2.0,1.0,10-20 ans,6ème
ariana,Ariana Ville,192030.50974138017,208,3.0,2.0,1-5 ans,
ariana,La Soukra,425000.0,133,,,,
ariana,La Soukra,189000.0,124,2.0,,5-10 ans,1er
ariana,El Menzah 7,431999.59576182876,45,1.0,1.0,30-50 ans,1er
ariana,El Menzah 7,165000.0,100,1.0,1.0,5-10 ans,
ariana,El Menzah 7,238000.0,207,4.0,2.0,Bon état,
ariana,Cite Ennasr,220000.0,118,2.0,1.0,10-20 ans,8ème
ariana,La Soukra,395000.0,183,3.0,2.0,Nouveau,
ariana,La Soukra,1119858.9773510615,112,2.0,1.0,Moins d'un an,
ariana,Raoued,241604.8208448833,300,3.0,2.0,Nouveau,
ariana,La Soukra,369841.80379027996,150,3.0,2.0,5-10 ans,
ariana,Ariana Ville,110000.0,200,3.0,1.0,Bon état,
ariana,Ariana Ville,288000.0,76,2.0,1.0,1-5 ans,
ariana,Ariana Ville,470000.0,120,,,,
ariana,Cite El Ghazela,520000.0,45,1.0,1.0,10-20 ans,4ème
ariana,El Menzah 7,180000.0,63,2.0,1.0,Nouveau,1er
ariana,El Menzah 7,285000.0,106,,,,
ariana,El Menzah 7,180000.0,158,3.0,1.0,1-5 ans,3ème
ariana,La Soukra,240000.0,220,3.0,2.0,Bon état,
ariana,La Soukra,210000.0,109,,,,
ariana,Ariana Ville,310000.0,140,2.0,,Bon état,
ariana,La Soukra,311377.2841764752,110,2.0,1.0,1-5 ans,2ème
ariana,La Soukra,140000.0,158,2.0,,5-10 ans,2ème
ariana,Ariana Ville,140000.0,300,3.0,2.0,1-5 ans,3ème
ariana,La Soukra,1172457.8491580358,200,3.0,2.0,1-5 ans,2ème
ariana,La Soukra,221825.89715492868,156,2.0,1.0,1-5 ans,1er
ariana,El Menzah 7,335000.0,210,,,,
ariana,Cite Ennasr,435000.0,160,3.0,2.0,Bon état,
ariana,La Soukra,110000.0,109,2.0,,10-20 ans,
ariana,La Soukra,118000.0,80,2.0,1.0,Bon état,1er
ariana,La Soukra,130000.0,140,2.0,2.0,Bon état,
ariana,Cite El Ghazela,570987.7983453978,117,2.0,1.0,Bon état,2ème
ariana,Raoued,120000.0,72,2.0,1.0,5-10 ans,4ème
ariana,La Soukra,166000.0,155,4.0,1.0,Moins d'un an,
ariana,Ariana Ville,260000.0,300,5.0,4.0,5-10 ans,1er
ariana,El Menzah 7,390362.99602760014,225,,,,
ariana,La Soukra,1007142.8571428573,159,3.0,2.0,5-10 ans,7ème
ariana,La Soukra,359211.65162765887,126,,,,
ariana,La Soukra,208372.75861096685,127,3.0,2.0,Nouveau,
ariana,Cite Ennasr,320000.0,210,3.0,2.0,1-5 ans,4ème
ariana,La Soukra,150000.0,171,3.0,2.0,5-10 ans,
ariana,La Soukra,140000.0,172,3.0,1.0,Moins d'un an,2ème
ariana,La Soukra,280000.0,100,,,,
ariana,Cite Ennasr,420000.0,130,2.0,2.0,Bon état,
ariana,Cite Ennasr,210000.0,130,3.0,2.0,Bon état,
ariana,El Menzah 7,160000.0,200,4.0,2.0,20-30 ans,
ariana,La Soukra,250000.0,125,3.0,1.0,5-10 ans,1er
ariana,Cite Ennasr,105000.0,120,2.0,1.0,Bon état,
ariana,Ariana Ville,160000.0,184,,,,
ariana,Raoued,160000.0,65,2.0,1.0,5-10 ans,4ème
ariana,La Soukra,780000.0,175,3.0,1.0,5-10 ans,
ariana,Ariana Ville,165000.0,97,2.0,2.0,20-30 ans,2ème
ariana,La Soukra,235000.0,178,4.0,1.0,5-10 ans,1er
ariana,La Soukra,160000.0,78,2.0,1.0,10-20 ans,1er
ariana,La Soukra,180000.0,100,2.0,2.0,Nouveau,1er
ariana,Ariana Ville,229000.0,139,3.0,1.0,5-10 ans,
ariana,Cite Ennasr,140000.0,66,1.0,1.0,Bon état,2ème
ariana,Cite Ennasr,175000.0,186,3.0,2.0,10-20 ans,4ème
ariana,Cite Ennasr,120000.0,295,4.0,2.0,Bon état,
ben-arous,Fouchana,180636.3304335177,94,2.0,1.0,Moins d'un an,
ben-arous,El Mourouj,232876.33532134595,104,2.0,1.0,Moins d'un an,6ème
ben-arous,Boumhel,260000.0,129,3.0,2.0,Moins d'un an,
ben-arous,El Mourouj,519651.0290535927,119,2.0,1.0,Nouveau,4ème
ben-arous,Mornag,350000.0,55,1.0,1.0,Moins d'un an,1er
ben-arous,Ben Arous,157000.0,120,2.0,1.0,Nouveau,
ben-arous,Boumhel,145000.0,147,3.0,2.0,Moins d'un an,
ben-arous,Boumhel,140000.0,163,3.0,2.0,Nouveau,
ben-arous,Boumhel,306000.0,70,1.0,1.0,1-5 ans,
ben-arous,Rades,307000.0,115,3.0,1.0,Bon état,1er
ben-arous,El Mourouj,287000.0,110,3.0,1.0,10-20 ans,2ème
ben-arous,Borj Cedria,291000.0,140,2.0,,Bon état,
ben-arous,Fouchana,368000.0,90,2.0,1.0,Bon état,10ème
ben-arous,El Mourouj,459000.0,90,3.0,1.0,Bon état,2ème
ben-arous,Ezzahra,260000.0,144,3.0,1.0,Bon état,
ben-arous,El Mourouj,205000.0,82,3.0,1.0,Bon état,3ème
ben-arous,Borj Cedria,205000.0,75,3.0,1.0,5-10 ans,2ème
ben-arous,Hammam Lif,147000.0,275,2.0,1.0,5-10 ans,2ème
ben-arous,Fouchana,140000.0,300,1.0,1.0,1-5 ans,
ben-arous,El Mourouj,1550000.0,110,3.0,1.0,Bon état,3ème
ben-arous,El Mourouj,1021873.6995394846,154,3.0,2.0,1-5 ans,2ème
ben-arous,El Mourouj,155000.0,300,2.0,1.0,1-5 ans,
ben-arous,El Mourouj,628579.622074442,87,,,,
ben-arous,El Mourouj,1158290.1639509771,60,1.0,,Bon état,2ème
ben-arous,Rades,750000.0,108,2.0,1.0,10-20 ans,4ème
ben-arous,Mohamadia,280000.0,207,6.0,2.0,1-5 ans,6ème
ben-arous,Ben Arous,270000.0,88,2.0,1.0,30-50 ans,2ème
ben-arous,El Mourouj,780000.0,60,1.0,1.0,1-5 ans,2ème
ben-arous,Mohamadia,180000.0,180,2.0,1.0,10-20 ans,1er
ben-arous,El Mourouj,270000.0,130,3.0,1.0,5-10 ans,1er
ben-arous,Ben Arous,427327.76983001153,300,35.0,24.0,1-5 ans,3ème
ben-arous,El Mourouj,195000.0,141,3.0,1.0,20-30 ans,
ben-arous,El Mourouj,160000.0,44,1.0,1.0,Bon état,
ben-arous,Ezzahra,280000.0,124,3.0,2.0,5-10 ans,1er
ben-arous,Ezzahra,144000.0,100,3.0,1.0,Bon état,
ben-arous,Ben Arous,2550000.0,55,2.0,1.0,Bon état,2ème
ben-arous,Ben Arous,260000.0,120,2.0,2.0,Bon état,
ben-arous,Ezzahra,148000.0,187,4.0,2.0,Bon état,
ben-arous,Ben Arous,255000.0,122,2.0,2.0,5-10 ans,4ème
ben-arous,El Mourouj,125000.0,85,2.0,1.0,10-20 ans,7ème
ben-arous,El Mourouj,200000.0,113,2.0,,1-5 ans,5ème
ben-arous,El Mourouj,1100862.0718198547,82,1.0,,,
ben-arous,El Mourouj,267000.0,80,1.0,,10-20 ans,
ben-arous,Rades,221177.00633987444,75,2.0,1.0,Bon état,
ben-arous,Borj Cedria,150000.0,100,2.0,1.0,Bon état,1er
ben-arous,Borj Cedria,298000.0,300,8.0,5.0,5-10 ans,
ben-arous,Ben Arous,440000.0,85,3.0,1.0,20-30 ans,3ème
ben-arous,Ben Arous,267000.0,106,4.0,2.0,Bon état,1er
ben-arous,El Mourouj,511313.57783758914,108,3.0,1.0,1-5 ans,3ème
ben-arous,El Mourouj,295000.0,90,2.0,2.0,Bon état,
ben-arous,Boumhel,190000.0,103,,,,
ben-arous,Hammam Lif,239000.0,105,2.0,1.0,Bon état,2ème
ben-arous,Ben Arous,230000000.0,122,3.0,1.0,10-20 ans,4ème
ben-arous,Ezzahra,300000.0,80,3.0,1.0,20-30 ans,5ème
ben-arous,El Mourouj,90000.0,80,3.0,1.0,10-20 ans,16ème
ben-arous,Mohamadia,340000.0,91,2.0,1.0,10-20 ans,1er
ben-arous,El Mourouj,292761.6649319402,100,3.0,2.0,5-10 ans,5ème
ben-arous,El Mourouj,105000.0,148,3.0,2.0,Moins d'un an,
ben-arous,Boumhel,268000.0,180,4.0,1.0,10-20 ans,
ben-arous,El Mourouj,198000.0,100,3.0,1.0,10-20 ans,
ben-arous,El Mourouj,175000.0,96,2.0,1.0,20-30 ans,3ème
ben-arous,Rades,165000.0,67,,,,
ben-arous,Ben Arous,239500.0,127,2.0,1.0,Nouveau,
ben-arous,Boumhel,190000.0,117,2.0,1.0,Nouveau,
ben-arous,Ezzahra,220000.0,110,2.0,1.0,Moins d'un an,
ben-arous,Ben Arous,205000.0,121,2.0,1.0,Nouveau,
ben-arous,Ben Arous,240000.0,153,3.0,1.0,Nouveau,
ben-arous,Ben Arous,200000.0,207,3.0,1.0,Nouveau,
ben-arous,Mornag,145000.0,121,2.0,1.0,Nouveau,
ben-arous,Mornag,200000.0,95,2.0,1.0,Nouveau,
ben-arous,Mornag,230000000.0,95,2.0,1.0,Nouveau,
ben-arous,El Mourouj,318000.0,75,2.0,1.0,10-20 ans,
ben-arous,El Mourouj,310387.4217164563,62,2.0,1.0,Bon état,
ben-arous,El Mourouj,481769.7945337696,260,2.0,2.0,1-5 ans,2ème
ben-arous,Ezzahra,230000000.0,300,10.0,3.0,10-20 ans,2ème
ben-arous,Rades,145000.0,80,2.0,1.0,10-20 ans,
ben-arous,Ezzahra,230000000.0,210,3.0,2.0,5-10 ans,2ème
ben-arous,Fouchana,260000.0,300,1.0,1.0,Nouveau,
ben-arous,El Mourouj,313000.0,300,7.0,5.0,Bon état,
ben-arous,Hammam Lif,230000000.0,120,2.0,1.0,1-5 ans,1er
ben-arous,Rades,230000000.0,128,3.0,2.0,5-10 ans,2ème
ben-arous,El Mourouj,500000.0,300,10.0,4.0,Bon état,
ben-arous,Rades,251848.92144032425,110,3.0,1.0,10-20 ans,3ème
ben-arous,Boumhel,223000.0,115,2.0,1.0,5-10 ans,4ème
ben-arous,El Mourouj,478539.084101757,146,10.0,4.0,5-10 ans,3ème
ben-arous,Ben Arous,230000000.0,74,2.0,1.0,Bon état,2ème
ben-arous,El Mourouj,260000.0,85,2.0,1.0,10-20 ans,2ème
ben-arous,Ezzahra,160000.0,120,2.0,1.0,10-20 ans,
ben-arous,Boumhel,160000.0,90,2.0,1.0,Bon état,
ben-arous,El Mourouj,285000.0,115,3.0,2.0,5-10 ans,4ème
ben-arous,Mornag,210000.0,100,3.0,2.0,5-10 ans,2ème
ben-arous,El Mourouj,180000.0,90,2.0,1.0,5-10 ans,4ème
ben-arous,El Mourouj,520000000.0,130,3.0,1.0,10-20 ans,2ème
ben-arous,Ezzahra,241508.44929001835,136,,,,
ben-arous,El Mourouj,140000.0,100,2.0,1.0,5-10 ans,3ème
ben-arous,Mornag,150000.0,92,2.0,1.0,Nouveau,
ben-arous,Borj Cedria,197769.3882587513,300,3.0,2.0,5-10 ans,
ben-arous,El Mourouj,290000.0,112,2.0,2.0,Moins d'un an,1er
ben-arous,Ezzahra,230000.0,76,3.0,1.0,30-50 ans,3ème
ben-arous,Ezzahra,740000.0,85,,,,
ben-arous,Ezzahra,330218.3997414697,72,,,,
ben-arous,Boumhel,380000.0,100,2.0,2.0,Nouveau,
ben-arous,Ezzahra,334492.0193388138,168,,,,
ben-arous,Boumhel,163000.0,90,2.0,,,
ben-arous,Rades,160000.0,136,3.0,2.0,5-10 ans,2ème
ben-arous,Hammam Lif,378000.0,154,2.0,2.0,Moins d'un an,4ème
ben-arous,Ben Arous,289740.2168611865,90,3.0,2.0,1-5 ans,3ème
ben-arous,Rades,355000.0,134,3.0,2.0,1-5 ans,2ème
ben-arous,El Mourouj,398000.0,115,4.0,2.0,Moins d'un an,1er
ben-arous,Ezzahra,403000.0,100,3.0,2.0,Bon état,
ben-arous,Ben Arous,520000.0,92,2.0,2.0,Bon état,4ème
ben-arous,Ezzahra,346000.0,145,,,,
ben-arous,Ben Arous,370000.0,140,3.0,2.0,10-20 ans,3ème
ben-arous,Ben Arous,225000.0,70,1.0,1.0,Bon état,
ben-arous,El Mourouj,391000.0,104,2.0,1.0,Nouveau,
ben-arous,Ben Arous,155000.0,123,,,,
ben-arous,Ben Arous,230000.0,116,,,,
