gouvernorat,delegation,prix,superficie,chambres,salle_de_bains,etat,etage
ariana,La Soukra,175000.0,52,1.0,1.0,10-20 ans,7ème
ariana,Cite Ennasr,355000.0,110,2.0,2.0,1-5 ans,7ème
ariana,Cite El Ghazela,175000.0,120,1.0,,Nouveau,
ariana,La Soukra,420000.0,153,2.0,1.0,5-10 ans,2ème
ariana,Ariana Ville,425000.0,119,,,,
ariana,Ariana Ville,660000.0,167,,,,
ariana,La Soukra,,145,3.0,2.0,5-10 ans,2ème
ariana,La Soukra,680000.0,125,2.0,2.0,Moins d'un an,
ariana,El Menzah 7,280000.0,120,,,,
ariana,La Soukra,530000.0,157,4.0,2.0,1-5 ans,6ème
ariana,Ariana Ville,395000.0,125,2.0,2.0,1-5 ans,2ème
ariana,La Soukra,,135,2.0,1.0,Moins d'un an,3ème
ariana,Cite Ennasr,,150,3.0,2.0,Bon état,
ariana,Raoued,430000.0,154,3.0,1.0,Nouveau,
ariana,La Soukra,263000.0,86,1.0,1.0,Nouveau,
ariana,Raoued,245000.0,135,3.0,1.0,Nouveau,
ariana,Cite Ennasr,,65,1.0,1.0,1-5 ans,1er
ariana,Ariana Ville,255000.0,156,4.0,1.0,20-30 ans,5ème
ariana,Cite Ennasr,410000.0,148,2.0,2.0,5-10 ans,2ème
ariana,Ariana Ville,350000.0,120,4.0,2.0,Bon état,
ariana,La Soukra,850000.0,183,,,,
ariana,Cite Ennasr,527000.0,137,3.0,3.0,Moins d'un an,3ème
ariana,La Soukra,365000.0,124,2.0,1.0,Moins d'un an,1er
ariana,Cite Ennasr,450000.0,151,3.0,2.0,Bon état,
ariana,Cite Ennasr,315000.0,139,1.0,1.0,1-5 ans,
ariana,La Soukra,490650.0,139,,,,
ariana,La Soukra,,81,1.0,1.0,Moins d'un an,
ariana,La Soukra,248733.0,53,2.0,1.0,Moins d'un an,
ariana,El Menzah 7,365000.0,150,4.0,2.0,5-10 ans,6ème
ariana,Cite Ennasr,265000.0,113,3.0,2.0,5-10 ans,2ème
ariana,La Soukra,340000.0,130,2.0,2.0,1-5 ans,2ème
ariana,La Soukra,340000.0,111,2.0,1.0,5-10 ans,3ème
ariana,Raoued,300000.0,135,3.0,2.0,1-5 ans,6ème
ariana,Ariana Ville,165000.0,120,3.0,1.0,Bon état,
ariana,La Soukra,590000.0,187,3.0,,5-10 ans,1er
ariana,La Soukra,,81,1.0,1.0,Moins d'un an,
ariana,La Soukra,420000.0,151,3.0,2.0,Bon état,
ariana,Cite Ennasr,400000.0,120,4.0,2.0,Bon état,
ariana,La Soukra,1070000.0,250,4.0,2.0,5-10 ans,
ariana,La Soukra,132000.0,106,3.0,1.0,Bon état,
ariana,Raoued,110000.0,70,2.0,1.0,Bon état,3ème
ariana,Raoued,150000.0,99,3.0,1.0,Bon état,3ème
ariana,Ariana Ville,295000.0,199,2.0,2.0,Moins d'un an,2ème
ariana,Ariana Ville,250000.0,107,,,,
ariana,Ariana Ville,225000.0,125,3.0,2.0,30-50 ans,4ème
ariana,Raoued,,150,4.0,3.0,5-10 ans,
ariana,Cite Ennasr,170000.0,52,1.0,1.0,Nouveau,
ariana,La Soukra,195000.0,112,3.0,1.0,Nouveau,
ariana,El Menzah 7,,104,2.0,1.0,Nouveau,
ariana,La Soukra,360000.0,110,3.0,1.0,Bon état,2ème
ariana,La Soukra,425000.0,172,3.0,2.0,Bon état,
ariana,La Soukra,420000.0,124,,,,
ariana,Ariana Ville,365000.0,105,,,,
ariana,Cite Ennasr,470000.0,182,3.0,2.0,10-20 ans,
ariana,La Soukra,540000.0,170,3.0,1.0,1-5 ans,1er
ariana,La Soukra,241000.0,61,1.0,1.0,Nouveau,2ème
ariana,La Soukra,540000.0,170,3.0,1.0,Moins d'un an,1er
ariana,La Soukra,130000.0,75,2.0,1.0,10-20 ans,
ariana,La Soukra,252000.0,64,1.0,1.0,Moins d'un an,1er
ariana,La Soukra,650000.0,150,3.0,2.0,Nouveau,
ariana,La Soukra,740000.0,170,3.0,2.0,Nouveau,
ariana,La Soukra,210900.0,57,1.0,1.0,Nouveau,
ariana,El Menzah 7,569000.0,220,4.0,3.0,1-5 ans,3ème
ariana,La Soukra,,406,3.0,1.0,10-20 ans,
ariana,El Menzah 7,,125,3.0,2.0,10-20 ans,6ème
ariana,Ariana Ville,150000.0,88,2.0,1.0,Bon état,
ariana,La Soukra,475328.0,158,3.0,2.0,Moins d'un an,1er
ariana,Ariana Ville,520000.0,420,,,,
ariana,La Soukra,580000.0,145,,,,
ariana,El Menzah 7,299000.0,115,2.0,1.0,1-5 ans,1er
ariana,La Soukra,,100,2.0,1.0,10-20 ans,4ème
ariana,La Soukra,860000.0,159,3.0,2.0,Nouveau,
ariana,La Soukra,,75,1.0,1.0,Moins d'un an,2ème
ariana,La Soukra,260000.0,80,1.0,1.0,Moins d'un an,
ariana,Ariana Ville,1550000.0,1,1.0,,Nouveau,
ariana,La Soukra,,165,3.0,1.0,1-5 ans,4ème
ariana,La Soukra,300000.0,98,2.0,1.0,,
ariana,Kalaat Landalous,,280,4.0,1.0,Bon état,
ariana,Ariana Ville,385000.0,143,3.0,1.0,10-20 ans,2ème
ariana,Raoued,330000.0,144,3.0,1.0,Nouveau,
ariana,La Soukra,495000.0,162,3.0,3.0,Nouveau,
ariana,La Soukra,1410000.0,614,,,,
ariana,La Soukra,,122,1.0,,Bon état,2ème
ariana,La Soukra,250000.0,100,3.0,2.0,5-10 ans,3ème
ariana,La Soukra,448000.0,112,2.0,2.0,Moins d'un an,2ème
ariana,La Soukra,252000.0,64,1.0,1.0,Moins d'un an,1er
ariana,La Soukra,663000.0,162,3.0,2.0,Bon état,
ariana,Cite El Ghazela,,124,3.0,2.0,Nouveau,
ariana,La Soukra,,151,3.0,2.0,Moins d'un an,1er
ariana,La Soukra,,144,3.0,3.0,Moins d'un an,5ème
ariana,La Soukra,,62,1.0,1.0,1-5 ans,
ariana,Cite El Ghazela,,101,2.0,2.0,Nouveau,
ariana,La Soukra,640000.0,161,3.0,3.0,1-5 ans,
ariana,La Soukra,370000.0,126,2.0,1.0,Nouveau,
ariana,Cite Ennasr,,208,3.0,,Bon état,
ariana,Ariana Ville,250000.0,127,4.0,1.0,20-30 ans,2ème
ariana,La Soukra,,40,1.0,1.0,Moins d'un an,
ariana,La Soukra,254000.0,69,1.0,1.0,Moins d'un an,1er
ariana,La Soukra,343000.0,149,,,,
ariana,La Soukra,249000.0,68,1.0,1.0,Moins d'un an,1er
ariana,Cite Ennasr,180000.0,50,1.0,1.0,Bon état,
ariana,La Soukra,,104,3.0,1.0,10-20 ans,4ème
ariana,Cite Ennasr,399000.0,160,4.0,2.0,10-20 ans,4ème
ariana,La Soukra,430000.0,100,,,,
ariana,La Soukra,360000.0,140,3.0,1.0,Nouveau,
ariana,La Soukra,,185,3.0,4.0,5-10 ans,1er
ariana,La Soukra,270000.0,82,,,,
ariana,La Soukra,338950.0,91,,,,
ariana,El Menzah 7,,115,3.0,2.0,Bon état,
ariana,La Soukra,398000.0,112,2.0,2.0,Nouveau,2ème
ariana,Ariana Ville,,80,2.0,1.0,10-20 ans,1er
ariana,La Soukra,,110,3.0,1.0,5-10 ans,
ariana,La Soukra,,120,2.0,2.0,1-5 ans,2ème
ariana,Cite Ennasr,390000.0,170,4.0,3.0,Bon état,
ariana,El Menzah 7,410000.0,167,3.0,2.0,5-10 ans,1er
ariana,La Soukra,,185,2.0,1.0,Nouveau,
ariana,Cite El Ghazela,,78,2.0,2.0,Nouveau,
ariana,Cite El Ghazela,,88,2.0,2.0,Nouveau,
ariana,Ariana Ville,330000.0,117,,,,
ariana,Cite El Ghazela,,87,2.0,2.0,Nouveau,
ariana,Cite El Ghazela,,97,2.0,2.0,Nouveau,
ariana,Cite El Ghazela,,114,3.0,2.0,Nouveau,
ariana,Cite El Ghazela,,105,2.0,2.0,Nouveau,
ariana,Cite El Ghazela,,113,2.0,2.0,Nouveau,
ariana,Cite El Ghazela,,124,3.0,2.0,Nouveau,
ariana,El Menzah 7,350000.0,150,3.0,2.0,10-20 ans,3ème
ariana,La Soukra,,210,2.0,1.0,Nouveau,
ariana,La Soukra,320000.0,89,1.0,1.0,Nouveau,
ariana,Cite Ennasr,365000.0,148,3.0,2.0,Bon état,
ariana,Cite El Ghazela,,87,2.0,1.0,5-10 ans,4ème
ariana,La Soukra,780000.0,191,,,,
ariana,La Soukra,220000.0,56,1.0,1.0,Nouveau,
ariana,Ariana Ville,,115,2.0,1.0,Moins d'un an,1er
ariana,El Menzah 7,550000.0,167,3.0,3.0,Moins d'un an,1er
ariana,Ariana Ville,220000.0,67,2.0,1.0,Nouveau,
ariana,La Soukra,807240.0,217,3.0,2.0,Nouveau,
ariana,El Menzah 7,480000.0,147,3.0,2.0,Moins d'un an,2ème
ariana,La Soukra,398040.0,107,2.0,1.0,Nouveau,
ariana,Cite Ennasr,,53,1.0,1.0,Bon état,
ariana,La Soukra,120000.0,80,3.0,1.0,À rénover,3ème
ariana,El Menzah 7,190000.0,160,4.0,2.0,À rénover,
ariana,Ariana Ville,395000.0,125,,,,
ariana,Ariana Ville,330000.0,140,,,,
ariana,La Soukra,260000.0,52,,,,
ariana,El Menzah 7,410000.0,118,2.0,2.0,Moins d'un an,1er
ariana,Cite El Ghazela,286000.0,130,2.0,1.0,Moins d'un an,
ariana,La Soukra,370000.0,122,2.0,2.0,Moins d'un an,1er
ariana,Cite El Ghazela,430000.0,160,3.0,1.0,Moins d'un an,6ème
ariana,El Menzah 7,,100,1.0,,À rénover,
ariana,El Menzah 7,,100,1.0,,Nouveau,6ème
ariana,La Soukra,520000.0,126,2.0,2.0,Nouveau,
ariana,La Soukra,250000.0,75,1.0,2.0,Nouveau,
ariana,La Soukra,425000.0,153,2.0,2.0,Moins d'un an,2ème
ariana,Cite Ennasr,530000.0,136,3.0,2.0,Bon état,
ariana,Cite El Ghazela,,134,3.0,2.0,Nouveau,
ariana,Cite El Ghazela,,143,3.0,2.0,Nouveau,
ariana,La Soukra,430000.0,110,2.0,2.0,5-10 ans,1er
ariana,Ariana Ville,250000.0,104,3.0,1.0,Nouveau,
ariana,La Soukra,,183,4.0,4.0,Nouveau,
ariana,La Soukra,,100,2.0,2.0,Moins d'un an,1er
ariana,La Soukra,1500000.0,1,1.0,,Nouveau,
ariana,Cite Ennasr,545000.0,218,4.0,2.0,10-20 ans,5ème
ariana,La Soukra,140000.0,105,3.0,1.0,10-20 ans,
ariana,La Soukra,,292,3.0,1.0,Nouveau,
ariana,La Soukra,,170,2.0,2.0,1-5 ans,
ariana,Cite Ennasr,630000.0,250,5.0,3.0,10-20 ans,6ème
ariana,Cite Ennasr,190000.0,72,1.0,1.0,10-20 ans,6ème
ariana,La Soukra,800000.0,304,4.0,3.0,Bon état,
ariana,Cite Ennasr,620000.0,156,2.0,,10-20 ans,9ème
ariana,La Soukra,755000.0,344,3.0,1.0,Moins d'un an,
ariana,Cite El Ghazela,288200.0,131,2.0,1.0,Moins d'un an,6ème
ariana,Cite Ennasr,550000.0,212,3.0,2.0,5-10 ans,8ème
ariana,El Menzah 7,400000.0,150,,,,
ariana,La Soukra,,180,,,,
ariana,Cite Ennasr,305000.0,124,3.0,1.0,Bon état,
ariana,La Soukra,380000.0,112,2.0,2.0,Moins d'un an,2ème
ariana,La Soukra,250000.0,70,2.0,1.0,Nouveau,
ariana,El Menzah 7,,143,3.0,3.0,Moins d'un an,
ariana,La Soukra,,63,1.0,1.0,Nouveau,
ariana,La Soukra,,98,2.0,1.0,Nouveau,
ariana,La Soukra,,103,2.0,1.0,Nouveau,
ariana,La Soukra,,108,2.0,1.0,Moins d'un an,
ariana,La Soukra,,59,1.0,1.0,Nouveau,
ariana,La Soukra,,108,2.0,1.0,Moins d'un an,
ariana,La Soukra,,114,3.0,2.0,Nouveau,
ariana,La Soukra,640000.0,162,3.0,2.0,Nouveau,
ariana,La Soukra,,162,3.0,2.0,Nouveau,
ariana,La Soukra,250000.0,92,2.0,1.0,Bon état,
ariana,Cite Ennasr,178000.0,60,1.0,1.0,Bon état,
ariana,Ariana Ville,120000.0,90,2.0,2.0,Bon état,
ariana,Raoued,295000.0,164,3.0,2.0,10-20 ans,1er
ariana,El Menzah 7,684000.0,272,4.0,3.0,5-10 ans,4ème
ariana,Ariana Ville,249000.0,160,,,,
ariana,La Soukra,182000.0,90,2.0,2.0,Bon état,
ariana,La Soukra,,72,,,,
ariana,Ariana Ville,365000.0,112,,,,
ariana,La Soukra,650000.0,156,3.0,3.0,Moins d'un an,1er
ariana,Ariana Ville,449000.0,129,,,,
ariana,Ariana Ville,135000.0,57,,,,
ariana,Cite Ennasr,,86,2.0,1.0,Moins d'un an,
ariana,Ariana Ville,536500.0,147,,,,
ariana,Ariana Ville,550000.0,163,,,,
ariana,Ariana Ville,290000.0,127,,,,
ariana,La Soukra,740500.0,151,3.0,1.0,Moins d'un an,1er
ariana,El Menzah 7,375000.0,135,2.0,2.0,Bon état,
ariana,Ariana Ville,215000.0,96,,,,
ariana,La Soukra,170000.0,70,1.0,1.0,Bon état,
ariana,Raoued,155000.0,160,2.0,1.0,Nouveau,
ariana,Cite Ennasr,365000.0,128,3.0,2.0,Bon état,
ariana,Raoued,370000.0,140,4.0,1.0,Nouveau,
ariana,Cite Ennasr,,212,4.0,2.0,5-10 ans,4ème
ariana,Raoued,150000.0,100,3.0,2.0,Bon état,
ariana,La Soukra,311000.0,75,1.0,1.0,Nouveau,
ariana,La Soukra,160000.0,90,3.0,1.0,Bon état,
ariana,La Soukra,,146,3.0,2.0,Bon état,
ariana,La Soukra,320000.0,89,1.0,1.0,Bon état,
ariana,La Soukra,200000.0,126,4.0,1.0,Bon état,3ème
ariana,La Soukra,390000.0,143,2.0,2.0,5-10 ans,7ème
ariana,Cite El Ghazela,360000.0,138,3.0,3.0,Bon état,
ariana,Raoued,230000.0,108,3.0,1.0,Bon état,
ariana,Cite Ennasr,365000.0,104,2.0,1.0,Nouveau,
ariana,La Soukra,,235,3.0,2.0,Moins d'un an,2ème
ariana,La Soukra,,73,1.0,1.0,Nouveau,
ariana,Cite Ennasr,398000.0,122,2.0,2.0,1-5 ans,2ème
ariana,La Soukra,,113,2.0,1.0,Nouveau,
ariana,Cite Ennasr,598000.0,194,3.0,3.0,Nouveau,1er
ariana,La Soukra,,93,2.0,1.0,Nouveau,
ariana,La Soukra,,114,3.0,1.0,Moins d'un an,
ariana,La Soukra,,116,2.0,2.0,Moins d'un an,
ariana,La Soukra,783684.0,205,,,,
ariana,Cite El Ghazela,170000.0,76,1.0,1.0,Nouveau,
ariana,El Menzah 7,360000.0,120,2.0,2.0,Moins d'un an,2ème
ariana,Cite Ennasr,248000.0,100,2.0,1.0,Bon état,
ariana,El Menzah 7,570000.0,261,3.0,3.0,Moins d'un an,
ariana,La Soukra,289500.0,68,1.0,1.0,Moins d'un an,
ariana,Cite Ennasr,,140,3.0,2.0,Bon état,
ariana,Cite Ennasr,,170,3.0,2.0,Bon état,
ariana,Ariana Ville,240000.0,100,3.0,2.0,Bon état,
ariana,El Menzah 7,340000.0,150,3.0,3.0,5-10 ans,2ème
ariana,La Soukra,,107,2.0,1.0,Moins d'un an,2ème
ariana,La Soukra,385000.0,117,2.0,1.0,Moins d'un an,1er
ariana,La Soukra,513000.0,135,3.0,3.0,Moins d'un an,
ariana,La Soukra,,146,3.0,3.0,Moins d'un an,
ariana,La Soukra,350000.0,125,3.0,2.0,Moins d'un an,1er
ariana,La Soukra,404000.0,88,2.0,2.0,Moins d'un an,2ème
ariana,La Soukra,641679.0,168,3.0,2.0,Moins d'un an,2ème
ariana,Ariana Ville,410000.0,138,3.0,1.0,5-10 ans,3ème
ariana,La Soukra,315000.0,63,1.0,1.0,Moins d'un an,1er
ariana,La Soukra,,123,2.0,2.0,Moins d'un an,
ariana,La Soukra,,124,2.0,2.0,Nouveau,2ème
ariana,La Soukra,,114,,,,
ariana,La Soukra,,117,2.0,2.0,Moins d'un an,
ariana,La Soukra,425700.0,99,2.0,2.0,Nouveau,
ariana,La Soukra,210000.0,68,1.0,1.0,Nouveau,
ariana,Cite Ennasr,600000.0,180,2.0,1.0,1-5 ans,5ème
ariana,La Soukra,700000.0,280,4.0,2.0,Moins d'un an,
ariana,La Soukra,448000.0,149,2.0,4.0,Moins d'un an,
ariana,Raoued,,139,4.0,2.0,Bon état,3ème
ariana,Cite Ennasr,444000.0,136,2.0,2.0,1-5 ans,3ème
ariana,Ariana Ville,140000.0,100,,,,
ariana,Ariana Ville,158000.0,90,3.0,2.0,Bon état,
ariana,La Soukra,170000.0,90,4.0,2.0,Bon état,
ariana,Ariana Ville,250000.0,135,,,,
ariana,La Soukra,580000.0,160,3.0,2.0,Bon état,
ariana,Ariana Ville,420000.0,140,,,,
ariana,El Menzah 7,790000.0,170,3.0,1.0,Nouveau,
ariana,La Soukra,870000.0,218,,,,
ariana,Cite Ennasr,480000.0,175,3.0,3.0,1-5 ans,4ème
ariana,Cite Ennasr,190000.0,55,1.0,1.0,Bon état,
ariana,Ariana Ville,370000.0,153,,,,
ariana,La Soukra,350000.0,105,,,,
ariana,La Soukra,230000.0,106,,,,
ariana,La Soukra,360000.0,125,1.0,1.0,Moins d'un an,2ème
ariana,La Soukra,350000.0,140,,,,
ariana,La Soukra,,120,2.0,2.0,Moins d'un an,
ariana,La Soukra,433000.0,101,2.0,2.0,Moins d'un an,1er
ariana,Cite Ennasr,649000.0,155,2.0,2.0,1-5 ans,5ème
ariana,El Menzah 7,,110,4.0,2.0,Bon état,
ariana,La Soukra,276000.0,58,1.0,1.0,Moins d'un an,2ème
ariana,Ariana Ville,,11,2.0,1.0,Moins d'un an,
ariana,Raoued,255000.0,99,2.0,2.0,Moins d'un an,
ariana,La Soukra,328000.0,67,1.0,1.0,Moins d'un an,
ariana,Ariana Ville,,2,1.0,,Moins d'un an,
ariana,Cite El Ghazela,374400.0,89,2.0,1.0,Moins d'un an,
ariana,Cite Ennasr,246000.0,54,1.0,1.0,Moins d'un an,1er
ariana,Cite Ennasr,400000.0,154,3.0,2.0,Bon état,
ariana,La Soukra,491000.0,145,3.0,3.0,Moins d'un an,2ème
ariana,La Soukra,420000.0,136,,,,
ariana,Ariana Ville,220000.0,100,3.0,1.0,Bon état,
ariana,La Soukra,380000.0,110,3.0,1.0,Moins d'un an,
ariana,Cite Ennasr,290000.0,98,2.0,1.0,Bon état,
ariana,Cite El Ghazela,289000.0,167,3.0,2.0,5-10 ans,4ème
ariana,Cite Ennasr,1300000.0,261,6.0,3.0,Nouveau,
ariana,La Soukra,540000.0,147,3.0,2.0,Nouveau,1er
ariana,Cite Ennasr,650000.0,300,4.0,3.0,10-20 ans,6ème
ariana,Cite Ennasr,,120,2.0,1.0,Moins d'un an,
ariana,Cite Ennasr,170000.0,55,1.0,1.0,Bon état,
ariana,Cite Ennasr,,193,3.0,3.0,1-5 ans,3ème
ariana,Cite Ennasr,,91,2.0,,Bon état,
ariana,Ariana Ville,850000.0,500,3.0,2.0,Moins d'un an,1er
ariana,La Soukra,310000.0,130,3.0,2.0,10-20 ans,3ème
ariana,Ariana Ville,370000.0,115,4.0,2.0,Bon état,
ariana,La Soukra,700000.0,230,4.0,3.0,5-10 ans,6ème
ariana,El Menzah 7,450000.0,450,,,,
ariana,El Menzah 7,600000.0,180,,,,
ariana,La Soukra,464000.0,160,3.0,2.0,Moins d'un an,1er
ariana,Cite Ennasr,,128,3.0,3.0,Moins d'un an,
ariana,La Soukra,,126,2.0,2.0,Moins d'un an,
ariana,La Soukra,335000.0,110,2.0,2.0,1-5 ans,2ème
ariana,La Soukra,240000.0,56,1.0,1.0,Moins d'un an,2ème
ariana,Raoued,250000.0,99,2.0,2.0,Nouveau,
ariana,La Soukra,,80,2.0,1.0,Nouveau,
ariana,Raoued,220000.0,95,3.0,2.0,Moins d'un an,
ariana,Cite Ennasr,420000.0,125,3.0,2.0,Bon état,3ème
ariana,La Soukra,,101,,,,
ariana,Cite El Ghazela,210800.0,62,1.0,1.0,Nouveau,
ariana,La Soukra,520000.0,155,,,,
ariana,Raoued,165000.0,90,2.0,1.0,10-20 ans,2ème
ariana,Ariana Ville,228000.0,76,2.0,1.0,Moins d'un an,
ariana,La Soukra,350000.0,125,3.0,1.0,1-5 ans,1er
ariana,La Soukra,247000.0,76,1.0,1.0,Nouveau,
ariana,Raoued,160000.0,89,3.0,1.0,Bon état,
ariana,La Soukra,246000.0,61,1.0,1.0,Nouveau,1er
ariana,La Soukra,420000.0,117,2.0,2.0,Moins d'un an,2ème
ariana,La Soukra,178000.0,76,1.0,1.0,Moins d'un an,
ariana,La Soukra,419000.0,114,2.0,2.0,Moins d'un an,
ariana,La Soukra,210000.0,100,2.0,1.0,Nouveau,
ariana,Raoued,125000.0,250,2.0,1.0,Nouveau,
ariana,Cite Ennasr,420000.0,118,2.0,1.0,Nouveau,
ariana,La Soukra,273000.0,65,1.0,1.0,Bon état,
ariana,La Soukra,509810.0,131,,,,
ariana,La Soukra,710000.0,247,,,,
ariana,La Soukra,435000.0,123,2.0,2.0,1-5 ans,1er
ariana,Ariana Ville,360000.0,146,,,,
ariana,Ariana Ville,385000.0,101,,,,
ariana,La Soukra,220000.0,57,,,,
ariana,Cite Ennasr,389000.0,125,3.0,2.0,20-30 ans,3ème
ariana,La Soukra,372066.0,92,2.0,2.0,Nouveau,
ariana,La Soukra,,233,3.0,3.0,Moins d'un an,
ariana,La Soukra,,326,3.0,3.0,Moins d'un an,
ariana,La Soukra,,489,3.0,3.0,Moins d'un an,
ariana,Cite Ennasr,,136,3.0,3.0,Moins d'un an,
ariana,El Menzah 7,449000.0,175,3.0,2.0,1-5 ans,3ème
ariana,La Soukra,,174,3.0,3.0,Nouveau,
ariana,Ariana Ville,160000.0,50,1.0,1.0,10-20 ans,
ariana,La Soukra,,236,3.0,3.0,Moins d'un an,
ariana,Raoued,,130,2.0,1.0,Moins d'un an,5ème
ariana,La Soukra,400000.0,110,,,,
ariana,La Soukra,189000.0,68,,,,
ariana,Cite Ennasr,280000.0,90,2.0,1.0,Bon état,
ariana,La Soukra,830000.0,200,,,,
ariana,Cite Ennasr,540000.0,156,4.0,2.0,1-5 ans,5ème
ariana,Cite Ennasr,,125,2.0,2.0,Bon état,3ème
ariana,La Soukra,540000.0,153,3.0,1.0,Moins d'un an,1er
ariana,La Soukra,225000.0,91,3.0,1.0,Bon état,
ariana,La Soukra,350000.0,80,,,,
ariana,La Soukra,300000.0,2,1.0,,Bon état,
ariana,La Soukra,268000.0,61,1.0,1.0,Nouveau,
ariana,La Soukra,575000.0,175,3.0,3.0,Nouveau,
ariana,La Soukra,460000.0,117,2.0,2.0,Nouveau,
ariana,La Soukra,370000.0,126,2.0,1.0,Bon état,
ariana,La Soukra,441000.0,108,2.0,1.0,Nouveau,
ariana,Cite Ennasr,380000.0,118,2.0,1.0,10-20 ans,4ème
ariana,La Soukra,330000.0,116,,,,
ariana,La Soukra,440000.0,117,2.0,1.0,Nouveau,
ariana,La Soukra,420000.0,132,4.0,2.0,Bon état,
ariana,La Soukra,460000.0,117,2.0,1.0,Nouveau,
ariana,La Soukra,300000.0,124,4.0,2.0,Bon état,1er
ariana,Cite Ennasr,349000.0,140,3.0,2.0,10-20 ans,
ariana,La Soukra,,180,3.0,2.0,Nouveau,
ariana,Cite Ennasr,490000.0,152,3.0,2.0,Bon état,
ariana,La Soukra,,190,3.0,2.0,Moins d'un an,
ariana,Raoued,281650.0,131,2.0,1.0,Nouveau,4ème
ariana,La Soukra,,150,3.0,3.0,Moins d'un an,2ème
ariana,La Soukra,,112,2.0,1.0,Nouveau,
ariana,La Soukra,,165,3.0,3.0,Nouveau,5ème
ariana,La Soukra,,108,2.0,1.0,Nouveau,2ème
ariana,La Soukra,241000.0,64,2.0,1.0,Moins d'un an,
ariana,La Soukra,,183,3.0,1.0,Nouveau,
ariana,La Soukra,,106,2.0,1.0,Nouveau,2ème
ariana,Ariana Ville,28000.0,160,1.0,1.0,Nouveau,
ariana,La Soukra,420000.0,147,3.0,1.0,Nouveau,
ariana,La Soukra,335000.0,112,2.0,1.0,Bon état,
ariana,Cite Ennasr,450000.0,190,3.0,2.0,Nouveau,
ariana,La Soukra,370000.0,200,3.0,1.0,20-30 ans,
ariana,Cite Ennasr,480000.0,136,,,,
ariana,Ariana Ville,250000.0,110,2.0,1.0,Nouveau,
ariana,Cite Ennasr,180000.0,67,1.0,1.0,5-10 ans,1er
ariana,La Soukra,570000.0,170,3.0,2.0,Bon état,
ariana,La Soukra,527000.0,145,3.0,3.0,Moins d'un an,1er
ariana,La Soukra,388000.0,94,1.0,,Nouveau,
ariana,La Soukra,,140,3.0,2.0,Moins d'un an,1er
ariana,El Menzah 7,,220,4.0,3.0,5-10 ans,4ème
ariana,Ariana Ville,330000.0,143,3.0,1.0,10-20 ans,2ème
ariana,Cite Ennasr,,123,3.0,2.0,10-20 ans,6ème
ariana,Ariana Ville,190000.0,118,3.0,1.0,Bon état,
ariana,La Soukra,380000.0,172,3.0,2.0,10-20 ans,
ariana,Cite Ennasr,,58,2.0,1.0,Moins d'un an,1er
ariana,Raoued,320000.0,170,3.0,1.0,Bon état,
ariana,Cite Ennasr,465000.0,146,3.0,1.0,Nouveau,
ariana,La Soukra,,75,1.0,1.0,Moins d'un an,1er
ariana,Ariana Ville,310000.0,117,3.0,1.0,Nouveau,
ariana,La Soukra,,149,3.0,3.0,Nouveau,2ème
ariana,La Soukra,,116,2.0,2.0,Moins d'un an,
ariana,La Soukra,254400.0,62,1.0,1.0,Moins d'un an,1er
ariana,La Soukra,,137,3.0,3.0,Nouveau,
ariana,La Soukra,272000.0,117,2.0,,,
ariana,La Soukra,,68,1.0,1.0,Nouveau,
ariana,La Soukra,,130,3.0,3.0,Moins d'un an,
ariana,La Soukra,,130,3.0,2.0,10-20 ans,
ariana,La Soukra,,68,1.0,1.0,Moins d'un an,
ariana,Cite Ennasr,330000.0,125,2.0,2.0,Bon état,
ariana,El Menzah 7,,79,1.0,1.0,Moins d'un an,
ariana,Raoued,160000.0,64,1.0,2.0,1-5 ans,
ariana,Cite Ennasr,,75,1.0,1.0,1-5 ans,3ème
ariana,Cite Ennasr,550000.0,172,4.0,1.0,10-20 ans,1er
ariana,La Soukra,275000.0,65,1.0,1.0,Bon état,3ème
ariana,La Soukra,645211.0,163,3.0,2.0,Moins d'un an,
ariana,La Soukra,280000.0,58,1.0,1.0,Nouveau,
ariana,La Soukra,133000.0,96,2.0,1.0,10-20 ans,4ème
ariana,La Soukra,432267.0,118,2.0,2.0,Moins d'un an,
ariana,Cite Ennasr,330000.0,177,4.0,2.0,10-20 ans,3ème
ariana,Raoued,295000.0,114,2.0,1.0,5-10 ans,2ème
ariana,Cite Ennasr,419000.0,145,3.0,2.0,10-20 ans,1er
ariana,La Soukra,830000.0,188,3.0,2.0,Nouveau,
ariana,La Soukra,245000.0,78,1.0,1.0,Nouveau,
ariana,La Soukra,225000.0,50,1.0,1.0,Nouveau,
ariana,La Soukra,290000.0,88,1.0,1.0,1-5 ans,2ème
ariana,Ariana Ville,140000.0,120,3.0,1.0,Bon état,
ariana,La Soukra,465000.0,167,3.0,1.0,5-10 ans,2ème
ariana,La Soukra,425000.0,125,2.0,1.0,Nouveau,
ariana,Cite Ennasr,420000.0,145,3.0,2.0,Bon état,
ariana,Ariana Ville,320000.0,99,2.0,1.0,5-10 ans,2ème
ariana,Cite Ennasr,415000.0,168,3.0,2.0,Bon état,
ariana,La Soukra,,90,2.0,1.0,Nouveau,
ariana,La Soukra,,107,2.0,1.0,Nouveau,1er
ariana,La Soukra,,174,3.0,2.0,Moins d'un an,
ariana,La Soukra,,110,2.0,1.0,Moins d'un an,3ème
ariana,La Soukra,400000.0,127,2.0,2.0,Nouveau,4ème
